RelativeGap,CPU_time,Iteration
0.0002861420561286465,10.010080814361572,369
0.00032646321696883085,10.037105560302734,370
0.0003723190682476396,10.06412959098816,371
0.0002610349929144107,10.090152978897095,372
0.000333933820902077,10.117177486419678,373
0.0004979245496539164,10.14420199394226,374
0.0003849220933107578,10.171226739883423,375
0.00034969566565323795,10.198251724243164,376
0.0003525641247308364,10.224275588989258,377
0.00028136014112911667,10.251300573348999,378
0.00033283491689006794,10.278324365615845,379
0.00029166471139352446,10.305349111557007,380
0.00040926610388614115,10.33237361907959,381
0.00023241848333688253,10.358397483825684,382
0.00035915976415457074,10.385422706604004,383
0.00031578873870863333,10.41244649887085,384
0.000307740709255766,10.439471244812012,385
0.00026726956639433475,10.466495990753174,386
0.0004116737558081951,10.493520498275757,387
0.00035281078593096815,10.521546125411987,388
0.0003749190783826073,10.547569274902344,389
0.00021578352626572261,10.573592901229858,390
0.00039657179442542656,10.599616050720215,391
0.0004718230631013398,10.625639915466309,392
0.0002397012598009951,10.65266489982605,393
0.0002789994974545795,10.679688930511475,394
0.0003458513605480995,10.706713438034058,395
0.00040441189232587327,10.73373818397522,396
0.0003294364741783795,10.760762929916382,397
0.00028698263925974743,10.787787675857544,398
0.0002666262464041669,10.815813302993774,399
0.00032904341551764915,10.842845916748047,400
0.00023436653805175567,10.870872020721436,401
0.00036246022141050993,10.898889303207397,402
0.00034258969717249066,10.926913976669312,403
0.00021230146818118634,10.953938007354736,404
0.0003642618099644057,10.98096251487732,405
0.00026938894126726787,11.006985664367676,406
0.00027023756360877726,11.033008813858032,407
0.00043235373838412805,11.061034440994263,408
0.0003798704698587674,11.088058948516846,409
0.0002505248456246001,11.115084171295166,410
0.0002711486541167041,11.142107963562012,411
0.0003597045143597377,11.169132709503174,412
0.0003606682337895517,11.196157455444336,413
0.00030543861656795457,11.22318172454834,414
0.0002533311067001165,11.25120759010315,415
0.00039937292962211046,11.277230501174927,416
0.00036072571831957667,11.304263830184937,417
0.0003274107490676137,11.33128833770752,418
0.00022599233931486218,11.358313798904419,419
0.00025971494301768594,11.38509225845337,420
0.00038507466430437454,11.41211748123169,421
0.0003038257043084247,11.440133810043335,422
0.0003390046737163921,11.467158317565918,423
0.0003032409725738372,11.494182109832764,424
0.00033386833435034013,11.521206617355347,425
0.00032415231413240875,11.549232006072998,426
0.00024228412745253003,11.576257228851318,427
0.0003502460031330479,11.603281259536743,428
0.00022439433012744203,11.629304647445679,429
0.00039732058923358515,11.656329154968262,430
0.00033835731965981,11.683362245559692,431
0.0002010026176022528,11.711388349533081,432
0.00030517602196145077,11.739414930343628,433
0.0002600928545117842,11.766438245773315,434
0.00026416948302654397,11.793462753295898,435
0.0003990585079700626,11.82148814201355,436
0.0002470795297853101,11.849513530731201,437
0.0002342220949835827,11.87753939628601,438
0.0003768004842119588,11.905555248260498,439
0.00031845823119858174,11.93358039855957,440
0.0003363125420248192,11.961605787277222,441
0.00023346297250537162,11.989640951156616,442
0.00025218466212018065,12.016656398773193,443
0.00032509911282452286,12.043680191040039,444
0.00037512210271883895,12.070704460144043,445
0.00034088421630174004,12.097738027572632,446
0.0002305718501784959,12.124762535095215,447
0.00027667706486034227,12.152787923812866,448
0.0002678577001364868,12.180814266204834,449
0.0003289785347633245,12.208839654922485,450
0.0002381644430631269,12.235863208770752,451
0.00026996374161902814,12.26388931274414,452
0.00033002744230503644,12.290913343429565,453
0.00030700747413758833,12.318938732147217,454
0.00033270627624681914,12.345963478088379,455
0.0003476383224136903,12.3729887008667,456
0.00023973427345369558,12.401013612747192,457
0.0002168991855091562,12.429039239883423,458
0.0002461048165618429,12.457065343856812,459
0.000289826729895859,12.484081029891968,460
0.0002352337506714708,12.510104417800903,461
0.0002975996765404165,12.536137580871582,462
0.0003727794864112344,12.56316089630127,463
0.00020444736064106905,12.591187000274658,464
0.00029608322155372235,12.619211912155151,465
0.00028045484012939603,12.64622712135315,466
0.00024729116385580063,12.673252582550049,467
0.0002692506012700324,12.700276851654053,468
0.00024801292812615117,12.727301359176636,469
0.0003537247176013114,12.75432562828064,470
0.0003062576693031449,12.781350135803223,471
0.00018369677788698802,12.808374404907227,472
0.00019316313793904527,12.83539891242981,473
0.00025884553238042507,12.862423658370972,474
0.00029643814144453273,12.889447927474976,475
0.00024574228806351073,12.9164719581604,476
0.00030436744001027805,12.9434974193573,477
0.0002961692257665849,12.970521211624146,478
0.00021047854492906026,12.997545957565308,479
0.00030509379634890976,13.02457070350647,480
0.00031020696740169384,13.051595449447632,481
0.0002429762633444632,13.078619480133057,482
0.00023966674878606042,13.10564398765564,483
0.00019314464159725375,13.132668495178223,484
0.0002850305198689451,13.159692764282227,485
0.0003078385374681858,13.185716390609741,486
0.0002241371942663939,13.211739540100098,487
0.00028872874998575604,13.23876404762268,488
0.00027560964282669076,13.265788793563843,489
0.0002555697573216609,13.292813539505005,490
0.0003089308254251577,13.319838047027588,491
0.00020794346788455265,13.346862316131592,492
0.0002602485895699669,13.373885869979858,493
0.0002690971072207837,13.399909734725952,494
0.000295031173565663,13.426934480667114,495
0.00024513753729293875,13.453959465026855,496
0.00020489754822627937,13.480983972549438,497
0.00032588419413337455,13.508009195327759,498
0.00025577819302680105,13.535049200057983,499
0.00024872772483353067,13.563058853149414,500
0.00023746861640439043,13.590083122253418,501
0.00021824166005246504,13.617107152938843,502
0.0002929469645194249,13.644131422042847,503
0.00022340641534812633,13.67115592956543,504
0.000331859273254409,13.698180437088013,505
0.00026780560961148225,13.725205659866333,506
0.0002583516370229244,13.752229452133179,507
0.00030137864520751734,13.779254674911499,508
0.0002505803454730948,13.806278944015503,509
0.00024466885987295406,13.833303928375244,510
0.0002194315715042805,13.860327959060669,511
0.0002557203553659182,13.887352466583252,512
0.00025768222647304384,13.913376092910767,513
0.0002267247495653102,13.940399646759033,514
0.00027277441363882104,13.966423034667969,515
0.0003025744017408627,13.99344801902771,516
0.0002392056983229196,14.020472049713135,517
0.00018650810444387211,14.047497034072876,518
0.0002958751929673653,14.074521541595459,519
0.00019666257033512657,14.101546049118042,520
0.00024106455861416798,14.127570390701294,521
0.0002258417924907441,14.15359377861023,522
0.000295682372865258,14.179616689682007,523
0.0002628293509732149,14.205639362335205,524
0.00019003881539436662,14.232663631439209,525
0.0002617262436706014,14.25868844985962,526
0.0002779184458352457,14.285713195800781,527
0.00028963817002147785,14.313738107681274,528
0.00019735867456716072,14.340762615203857,529
0.00026632238183132984,14.366786241531372,530
0.00018081690625271207,14.392810106277466,531
0.00019081961970157657,14.41883373260498,532
0.000278138253384963,14.445857763290405,533
0.00021377109980202924,14.472882986068726,534
0.00026860660188798846,14.499906778335571,535
0.0002784332966583314,14.52693223953247,536
0.00022113024101155787,14.553956270217896,537
0.00028608353898373906,14.5809805393219,538
0.00022011092167573132,14.60800552368164,539
0.0002607076716427681,14.635030031204224,540
0.00020520947057134364,14.662054777145386,541
0.00025057348016699343,14.68907880783081,542
0.0002565387348638648,14.716103315353394,543
0.0003349908737755314,14.743137121200562,544
0.0002043280562777916,14.77116322517395,545
0.0002583981443531336,14.798187494277954,546
0.00025016188967996733,14.82521104812622,547
0.00017162830712513788,14.852235555648804,548
0.0002453103239243859,14.879260063171387,549
0.00024553206138611117,14.905283689498901,550
0.00026010415400490317,14.932307958602905,551
0.00025879081305002494,14.959332704544067,552
0.000194533024540533,14.98635745048523,553
0.00033990762660640605,15.013381958007812,554
0.0002467957924212616,15.040406465530396,555
0.000228265591988297,15.0674307346344,556
0.0002143011090067759,15.09545612335205,557
0.000251490980249125,15.121479988098145,558
0.000271778346105922,15.14951491355896,559
0.00019783778075566083,15.176539182662964,560
0.0001993802212856277,15.204555749893188,561
0.0002503921294247924,15.23158049583435,562
0.00021825243155060292,15.258605003356934,563
0.00021236834568649776,15.285629510879517,564
0.0002568307070076603,15.313664674758911,565
0.00019455849496119448,15.340678930282593,566
0.00017472947884145107,15.368714570999146,567
0.0001913494954874917,15.395739316940308,568
0.0002844200554046328,15.422764778137207,569
0.00026857576245098436,15.450789213180542,570
0.00025326452462182125,15.477814674377441,571
0.00017655478816447356,15.505840301513672,572
0.0001543176069989105,15.532864570617676,573
0.0002793878551785589,15.559879779815674,574
0.00017420206053930798,15.587904930114746,575
0.00021928015721361938,15.614928483963013,576
0.00023758925112327134,15.641952991485596,577
0.0002210454603088774,15.668977975845337,578
0.00018728525910449711,15.69600224494934,579
0.0002502854236767771,15.723026514053345,580
0.00023849150202526204,15.750051259994507,581
0.0002822749558877291,15.777076005935669,582
0.00022608288661030151,15.804100275039673,583
0.00014408606266158586,15.831125497817993,584
0.00022463208646361643,15.85714840888977,585
0.00027366866176103954,15.883171558380127,586
0.00022616236353600883,15.910196781158447,587
0.0001780466150829163,15.937220573425293,588
0.00022391396658538731,15.964245319366455,589
0.0001865063576012016,15.991270303726196,590
0.0002660695720551054,16.018295288085938,591
0.0002609128632633517,16.0453200340271,592
0.00010147533910687123,16.072344303131104,593
0.00024373637131502868,16.099368810653687,594
0.00018207346022758308,16.12639284133911,595
0.00023133296115496194,16.153416633605957,596
0.0002488844542452018,16.18044114112854,597
0.00031095779378631505,16.207476139068604,598
0.00025093608433501835,16.234500885009766,599
0.0001735211661955116,16.262526273727417,600
0.00019146493120092423,16.289549827575684,601
0.00017333037520206318,16.316574573516846,602
0.00024839610719484817,16.344600677490234,603
0.00016775348832887005,16.371625185012817,604
0.00022823893259937833,16.399641275405884,605
0.0002553256634136858,16.42667531967163,606
0.00023364339792308897,16.453700065612793,607
0.00020123669833127522,16.48072385787964,608
0.00021334261739869298,16.508749961853027,609
0.00020868155569297997,16.53577423095703,610
0.0002200464013866199,16.56278920173645,611
0.00019686078691449893,16.589813709259033,612
0.00018265638702463782,16.616838216781616,613
0.0002592059834867211,16.6438627243042,614
0.00023078215946137348,16.670886993408203,615
0.00013264471825014112,16.697911262512207,616
0.0002193931633851509,16.72493600845337,617
0.00018208176814105137,16.751960277557373,618
0.0001718310698672898,16.778985023498535,619
0.0002698031452583738,16.806009531021118,620
0.0002177180740532414,16.83203363418579,621
0.00021515453236631288,16.858057260513306,622
0.00022551057211606107,16.88408088684082,623
0.00022468072787895643,16.911105632781982,624
0.0002427090425500822,16.93712830543518,625
0.0001830275149319327,16.964152574539185,626
0.00023758171645149595,16.99117875099182,627
0.00018940778508058642,17.01820182800293,628
0.00022861407697782887,17.04522681236267,629
0.00023432601213624338,17.072251081466675,630
0.0001380000032442652,17.099276065826416,631
0.0002013574974448762,17.12629985809326,632
0.0001426240725312944,17.153324365615845,633
0.00023332720789670525,17.180349111557007,634
0.00021913024607700393,17.20737361907959,635
0.00017660402915997686,17.233397006988525,636
0.00019510995555815924,17.260421991348267,637
0.0001887143626835286,17.28744649887085,638
0.00019439827293843415,17.314471006393433,639
0.0002234524139705929,17.341495990753174,640
0.0002405757613570536,17.368520498275757,641
0.0002121480424766009,17.39554524421692,642
0.00011507140372968294,17.422569036483765,643
0.00022121855300150095,17.449593782424927,644
0.00023301051086610514,17.47661805152893,645
0.00023812841916215355,17.503642797470093,646
0.00017349216114626032,17.530667304992676,647
0.00022067500514011407,17.557692050933838,648
0.00014208055581810264,17.584716320037842,649
0.00018710014004974518,17.610740423202515,650
0.00020035693476971872,17.63676381111145,651
0.00017195473880149414,17.662786722183228,652
0.00015157657341080544,17.68981099128723,653
0.00020509117892397732,17.717845678329468,654
0.0002556160004583141,17.74487018585205,655
0.00019784606720785192,17.771894693374634,656
0.00018690150334621514,17.798919200897217,657
0.0002344074341207314,17.826944589614868,658
0.0001525991480708644,17.85396981239319,659
0.00019517070803587444,17.880993843078613,660
0.00017362987764779625,17.908018112182617,661
0.0001675321810714614,17.935043334960938,662
0.00023370327043403805,17.96306872367859,663
0.00021764484952924157,17.990093231201172,664
0.00016227657571077359,18.018127918243408,665
0.0002318738445163948,18.045143127441406,666
0.00020268785559540703,18.072168111801147,667
0.0001341704584534309,18.098191738128662,668
0.0001774158015648286,18.12421488761902,669
0.00022019516281357454,18.150238275527954,670
0.00019337658233120614,18.17626166343689,671
0.00014266910917992703,18.202284336090088,672
0.00024109242270564657,18.22930908203125,673
0.00020292460773729815,18.255332708358765,674
0.00014010689159471568,18.28235626220703,675
0.00016651178787174814,18.308380365371704,676
0.00025556133559723193,18.335405111312866,677
0.00019952315258442432,18.361428022384644,678
0.0002188709376722553,18.388452529907227,679
0.00018715335403918232,18.41547727584839,680
0.0002101083154704142,18.442501544952393,681
0.00016313903221143455,18.469526052474976,682
0.00015172680864483645,18.49655055999756,683
0.0002352676928940589,18.52357506752014,684
0.0001705025745670774,18.550599336624146,685
0.00019020600404706656,18.577624320983887,686
0.0001421003441905988,18.60464882850647,687
0.00015032428885408677,18.631672859191895,688
0.00017718031032343262,18.658697366714478,689
0.00020052644758128402,18.685722827911377,690
0.00019760863595008615,18.71374750137329,691
0.0002290115651686353,18.740771770477295,692
0.0001950127280754277,18.767796754837036,693
0.00013929427505154912,18.79482126235962,694
0.00020735859284104485,18.820844650268555,695
0.00014483976538226528,18.848870038986206,696
0.00019329871915818586,18.87489414215088,697
0.00014316252817714314,18.901918172836304,698
0.0002444089841058261,18.928942918777466,699
0.00021663521394832408,18.955976247787476,700
0.00021125349412254302,18.984002351760864,701
0.00020306430230609962,19.012027978897095,702
0.00017489164402539892,19.039042949676514,703
0.00020175562563329308,19.066067218780518,704
0.00014617354529367077,19.094093084335327,705
0.00011956722105921358,19.120116472244263,706
0.00016648141329267396,19.146140098571777,707
0.00019780391858104096,19.17316484451294,708
0.00017756523575007677,19.20018982887268,709
0.00016994212635568218,19.227213382720947,710
0.0002211878746896101,19.25423812866211,711
0.00014244931662399374,19.28126335144043,712
0.00014835917081490457,19.308288097381592,713
0.00016453688187234583,19.33531165122986,714
0.00018355054684371375,19.361335515975952,715
0.00026158264910325357,19.387359380722046,716
0.00019995728053290307,19.413383722305298,717
0.00013306231365928234,19.44040846824646,718
0.00023094626532338403,19.467432498931885,719
0.0001777793956621032,19.494457006454468,720
0.0001468063422045418,19.52148151397705,721
0.00018387612570469614,19.547505140304565,722
0.00014654802871150174,19.5735285282135,723
0.0002137740107375219,19.599551916122437,724
0.00021537544084049287,19.625575304031372,725
8.967176344265582e-05,19.65260100364685,726
